latitud,longitud,OBJECTID
-75.5621199518308,6.28613948550112,269633
-75.5761946383665,6.21367728331812,269634
-75.6086805248063,6.26256871538338,269635
-75.5990996735172,6.21882430117743,269636
-75.5790433641439,6.21120157196098,269637
-75.5517243890045,6.27152179083295,269638
-75.5578314066752,6.28592274550067,269639
-75.576701200412,6.24374841054689,269640
-75.5681763222629,6.24866555439083,269642
-75.5691562780407,6.2931448461654,269643
-75.5587526320905,6.26891564190148,269644
-75.6047091057849,6.23871728366782,269645
-75.5815677690823,6.21778476927463,269646
-75.5423208928192,6.26430048659741,269647
-75.6116675491936,6.27789250976952,269648
-75.5535276667569,6.26992763604705,269649
-75.5484679560091,6.2439428383019,269650
-75.5646181481328,6.24367106589265,269651
-75.5430534486594,6.27011299793413,269652
-75.6053926673775,6.24389064127503,269653
-75.5859649259091,6.24813681855093,269654
-75.5715045294298,6.24504770741106,269655
-75.5734234154242,6.21175930907537,269656
-75.5496898664335,6.26805670438915,269658
-75.5882538157059,6.24090651495501,269660
-75.5560150147331,6.28582960124007,269661
-75.5819198051902,6.21461191427693,269662
-75.5766802816603,6.22534996739692,269663
-75.587299449939,6.20485803927464,269666
-75.5858143954254,6.25903393724868,269667
-75.5730384465035,6.2324605475812,269668
-75.5749864492981,6.26476130361819,269669
-75.5565043135729,6.24277535990493,269670
-75.575564071187,6.27110119384733,269671
-75.5668620869701,6.24622137917106,269672
-75.6019449397877,6.25057117002644,269673
-75.5482848969573,6.25046634614517,269674
-75.5890718401875,6.27772144634297,269675
-75.5797628451502,6.24780687182807,269676
-75.5507845853014,6.23142998919578,269677
-75.5483856044474,6.29438315002369,269678
-75.5932182209885,6.24455916454667,269679
-75.548620144392,6.25105697056548,269680
-75.5423238441474,6.29229005662278,269681
-75.5998960278732,6.20274414368147,269682
-75.6008066943254,6.25050886948065,269683
-75.6002169122069,6.24080640441943,269685
-75.5741839866356,6.23362005946898,269686
-75.5707604624551,6.24473808008117,269687
-75.5781230220787,6.25492185669747,269688
-75.5650487045133,6.18996235019157,269689
-75.5714084777015,6.22902582404633,269690
-75.5423134663406,6.23943702090619,269691
-75.6021850761608,6.21222500016282,269692
-75.5701908389127,6.23452407142359,269693
-75.5733641080179,6.27629932386478,269694
-75.5766802816603,6.22534996739692,269695
-75.5667404266801,6.25524729558661,269696
-75.5476181007963,6.24676172048134,269697
-75.5774797414473,6.24998948179194,269698
-75.5731748713978,6.27329337021748,269699
-75.5767371599117,6.20761247135227,269700
-75.5763992537671,6.30861334561958,269701
-75.5750526843429,6.25132137633598,269702
-75.5705332273828,6.23414870750959,269703
-75.5784317804444,6.2533984390713,269704
-75.5812754345418,6.25559908031125,269705
-75.5766802816603,6.22534996739692,269706
-75.5761913679051,6.24659960550197,269707
-75.564683192629,6.24928194392531,269708
-75.5841461844436,6.22477612981855,269709
-75.5823254861457,6.21384309935926,269710
-75.5628445884269,6.25509514376026,269711
-75.5586599469956,6.29081609173888,269712
-75.5765081047601,6.29122797480167,269714
-75.5903803060084,6.25993100319221,269715
-75.6289405119614,6.27535574789414,269717
-75.5795319258205,6.24774015961016,269718
-75.5830522136891,6.28348797157633,269720
-75.5973315583746,6.22008402170808,269722
-75.5767811624939,6.22007195727456,269723
-75.5981245847411,6.23069296526311,269724
-75.573607706344,6.2557110933581,269725
-75.5900177440764,6.19711412043008,269726
-75.5861844942561,6.21537161097082,269727
-75.6022909773116,6.25086496092592,269728
-75.5846322251879,6.24450169665277,269729
-75.5731316464959,6.23043719828888,269730
-75.5573010394933,6.24933188324515,269731
-75.5692716917516,6.27578370525904,269732
-75.5736502269465,6.27547265851062,269733
-75.5761946383665,6.21367728331812,269734
-75.6565770530116,6.18623730249518,269735
-75.5842551097882,6.24874196280983,269736
-75.5404674260723,6.2334620009182,269737
-75.5732242668422,6.26035202541271,269738
-75.5612142604143,6.26377100386515,269739
-75.576652457107,6.24966214542535,269740
-75.5582192646129,6.26570400806141,269741
-75.572970991648,6.25207159062647,269742
-75.5799240610693,6.29661845026144,269743
-75.5554647997264,6.20410065888331,269744
-75.6548265661092,6.18452723703408,269745
-75.5870233679917,6.20449254468168,269746
-75.5704185705639,6.25862054084402,269747
-75.5763719789892,6.27624357767691,269748
-75.5889434145688,6.19955880431195,269749
-75.5769068907564,6.24684304957656,269751
-75.5872481799555,6.22935383085325,269752
-75.5707604624551,6.24473808008117,269753
-75.5490750383673,6.26866239789268,269755
-75.5994258745999,6.22419621829875,269756
-75.5734296109102,6.27632689624553,269757
-75.548542323826,6.26379770414111,269758
-75.5710281859338,6.20911446215697,269759
-75.5396310577337,6.23142252166293,269760
-75.6088583199019,6.24844847904291,269761
-75.5408598246212,6.2324011196422,269762
-75.5720665960308,6.23499605223342,269763
-75.5903382807894,6.28198794674566,269764
-75.5541467351164,6.23844683001213,269765
-75.5931036122992,6.26881692452017,269766
-75.6405109248695,6.28218808984534,269767
-75.5688823810039,6.27568561923813,269768
-75.5819198051902,6.21461191427693,269769
-75.5746052804884,6.28923576464422,269770
-75.6062377743425,6.2811713091995,269771
-75.575952996629,6.23147589679646,269772
-75.5958770194106,6.26316656487433,269773
-75.5549679543239,6.2088414728384,269774
-75.5683378353658,6.25924444146535,269775
-75.5751128688659,6.22414879270169,269776
-75.5573631956443,6.24934725293593,269779
-75.5872574122779,6.28500407790709,269781
-75.5535818927415,6.29422977970468,269782
-75.553272214198,6.27179430696752,269784
-75.589002673777,6.24709902319193,269785
-75.5614688923492,6.24419495019327,269786
-75.5776160902663,6.24708730647596,269787
-75.5782179853764,6.27672394491214,269788
-75.547150822034,6.29560086143763,269789
-75.6091985176187,6.2533937691398,269790
-75.558605428283,6.30143448606282,269791
-75.5603988063503,6.25209278816351,269792
-75.5945264075641,6.23050405298705,269793
-75.5447116650307,6.26814947359829,269794
-75.5276848998831,6.20160109724663,269795
-75.5666289813365,6.23998056196018,269797
-75.6030315748059,6.23906085509818,269798
-75.6274064893801,6.25787057557235,269799
-75.5890790756241,6.24647866256445,269800
-75.5958731733667,6.26688861748355,269801
-75.5731373194884,6.20025820706289,269802
-75.5531195982638,6.2726478144669,269803
-75.5985004356269,6.26522338270379,269804
-75.5733641080179,6.27629932386478,269805
-75.6010733143474,6.2428424413041,269806
-75.5667021107948,6.25241012466413,269807
-75.6082836030874,6.28402269036766,269808
-75.5766561080563,6.26747350077013,269809
-75.5791946664182,6.20739977855304,269810
-75.5801306465792,6.19498347887843,269811
-75.5981171340309,6.25152130725563,269812
-75.5728047633999,6.27637039065602,269813
-75.6225248874984,6.28019133158155,269814
-75.5591948378617,6.27282845316834,269815
-75.5637887642699,6.26230582634567,269816
-75.5736996957291,6.25681701266393,269817
-75.5746968132189,6.24612175609784,269818
-75.5784376164836,6.2132561253359,269819
-75.5676120030906,6.29431812874198,269820
-75.5881804463902,6.20165704149659,269821
-75.564683192629,6.24928194392531,269822
-75.5783600779066,6.24754012520437,269823
-75.5769132996375,6.28999511667486,269824
-75.5750526843429,6.25132137633598,269825
-75.5738179896924,6.25873458500781,269826
-75.5707357092297,6.21214889961511,269827
-75.5682428931764,6.24674915490095,269828
-75.5667692161485,6.29710775059905,269829
-75.5523256071937,6.29218316944366,269830
-75.6007348631263,6.21845931920037,269831
-75.5815995774913,6.28921307873692,269832
-75.5795319258205,6.24774015961016,269833
-75.5545041011416,6.27636691253812,269834
-75.5862444509246,6.28153999213538,269835
-75.5848943882106,6.23943396027304,269837
-75.5771131288042,6.24618236720786,269838
-75.5875648113315,6.26478604550981,269839
-75.5688823810039,6.27568561923813,269840
-75.5756549728574,6.21863617383388,269842
-75.5983922069009,6.23834634001422,269843
-75.5971356442933,6.24572949989067,269844
-75.5631871487183,6.23522003080944,269875
-75.570533384356,6.27404340257481,269845
-75.5622837378797,6.25339209733958,269846
-75.5738179896924,6.25873458500781,269847
-75.566873215287,6.29822072261955,269848
-75.5669509263136,6.25442361748036,269849
-75.5737177057788,6.19922234048575,269851
-75.5972305081462,6.24726266758989,269852
-75.5834187543368,6.19585125885905,269853
-75.5751987274289,6.24912508144462,269854
-75.5954404335948,6.2126469910035,269855
-75.5808409813889,6.21721533247374,269856
-75.5901136175777,6.28834521684914,269857
-75.5557677064553,6.26103393521808,269858
-75.5677241334511,6.24497767762666,269859
-75.57453064439,6.30845815817854,269860
-75.58376787283,6.22560560671848,269861
-75.5661220001785,6.20897002972312,269863
-75.5623493277259,6.25340981698248,269864
-75.5950630517505,6.21823429511209,269865
-75.593427426878,6.22566149479325,269866
-75.5456545295267,6.24576259010445,269867
-75.5746968132189,6.24612175609784,269868
-75.5573193961333,6.29202623168669,269869
-75.5875366106133,6.23929110443715,269870
-75.6051049555978,6.2347971245313,269871
-75.5720168439414,6.26360227328952,269872
-75.5916033392493,6.23375254077239,269873
-75.5698381930707,6.22974275047812,269874
-75.5576809257036,6.26314238348898,269876
-75.5962322952828,6.26527857876556,269877
-75.5624707200709,6.26001623223762,269878
-75.5428936737119,6.2386715887155,269879
-75.5783335323811,6.29047359453947,269880
-75.5676451666683,6.24360886031118,269881
-75.5642146624842,6.25592072310805,269882
-75.570533384356,6.27404340257481,269883
-75.5579879323522,6.30345520446157,269884
-75.6090454250654,6.25172807515476,269885
-75.566873215287,6.29822072261955,269887
-75.586066259047,6.20675261135087,269889
-75.5433143384441,6.24888878495239,269890
-75.5726689101634,6.28450699750945,269891
-75.5719767344939,6.23707047995462,269892
-75.5769716032648,6.30291006120121,269893
-75.5826597189015,6.23487267055547,269894
-75.5887769147166,6.24927959510238,269895
-75.5782166558342,6.21702871956919,269896
-75.5954033668276,6.2246887199245,269897
-75.5873671011912,6.2343888258011,269898
-75.5538604812289,6.24954219433343,269899
-75.5977523743503,6.27686231321353,269900
-75.5642571699226,6.29333082554836,269901
-75.5658413219259,6.25771399052725,269902
-75.5599954588039,6.22844933083071,269903
-75.599376094803,6.22415228486498,269904
-75.5859872194878,6.28583838489513,269905
-75.5511642005876,6.26593548863703,269906
-75.610324541901,6.25413264150296,269907
-75.6132641440863,6.28427403446105,269908
-75.5785288669566,6.27993393705581,269909
-75.5695959119183,6.241135102393,269910
-75.5754710234918,6.30733648890499,269911
-75.5362631936248,6.23087775173584,269912
-75.6029326744933,6.23939309955393,269913
-75.5476447637302,6.29864616051053,269914
-75.5776160902663,6.24708730647596,269916
-75.5963658064667,6.2634259070626,269917
-75.573845202134,6.2704200263233,269918
-75.5617303203308,6.2027615685827,269919
-75.5875483818577,6.24832126894339,269920
-75.5842107995622,6.28443790313575,269921
-75.5873893057496,6.22120329768654,269922
-75.5741327643225,6.31059406700972,269923
-75.57686911035,6.25403809019978,269924
-75.5740669467535,6.22563126839147,269925
-75.6031062393796,6.20588503261511,269926
-75.5598990380004,6.23141939590898,269927
-75.5889434145688,6.19955880431195,269928
-75.5695851583117,6.21031053131019,269929
-75.5662716958371,6.21195962274926,269930
-75.5932092939941,6.25998781391498,269931
-75.606067557753,6.21995431428888,269932
-75.5646917868018,6.21807179665637,269933
-75.5727365996385,6.23120356505149,269934
-75.5665075491866,6.20639729140582,269935
-75.570562959748,6.1929420589678,269936
-75.5870781945917,6.20431824209487,269937
-75.5638145231679,6.30139203213752,269938
-75.5745779509432,6.25752061713504,269939
-75.5822666181187,6.2532437346519,269940
-75.550816446269,6.29662661333951,269941
-75.5728047633999,6.27637039065602,269942
-75.5563438875105,6.27478386862555,269943
-75.5652066426097,6.24834878643751,269944
-75.5813306086934,6.22577384106446,269945
-75.5761946383665,6.21367728331812,269946
-75.553932360066,6.29017016352975,269947
-75.5759588422637,6.22589919164963,269948
-75.5804680720845,6.2480480512465,269949
-75.5849551941194,6.25618902475679,269950
-75.5797628451502,6.24780687182807,269951
-75.5486679775648,6.24971690300054,269952
-75.5767371599117,6.20761247135227,269953
-75.5963465026454,6.23367697218056,269954
-75.5783117359205,6.22590212038809,269956
-75.5725196776958,6.21141135518907,269957
-75.5668039060174,6.24620971717787,269958
-75.5732242668422,6.26035202541271,269959
-75.5785057479098,6.18574416182546,269960
-75.5746968132189,6.24612175609784,269961
-75.5841966568199,6.20171967199318,269962
-75.5713042523352,6.23868828087068,269964
-75.5629324071808,6.25405838286329,269965
-75.5744427665432,6.20100248702235,269968
-75.5833766876727,6.25352738690979,269969
-75.5789494248098,6.24895819813103,269971
-75.5861148636751,6.25853904985711,269972
-75.5747590748715,6.22762196763977,269973
-75.585423766548,6.24111239380868,269974
-75.5633004936453,6.2462607969369,269975
-75.5989658722917,6.2787138151505,269976
-75.5732256649389,6.26305729597329,269977
-75.5799877687361,6.30632990335512,269978
-75.5716565638291,6.26513789246112,269979
-75.5668474594081,6.29673736221176,269980
-75.5921307926467,6.25032776564448,269981
-75.5715045294298,6.24504770741106,269982
-75.5850660321955,6.26050964250049,269983
-75.5409611959921,6.2381791605744,269984
-75.5672611532274,6.25090316631194,269985
-75.5963007927204,6.23372000754651,269986
-75.58066043185,6.23054713988055,269987
-75.5744195088319,6.30843393173471,269988
-75.5749730947441,6.21839733806158,269989
-75.570145663032,6.23398507898684,269990
-75.5879149115438,6.2526032722361,269991
-75.5917860978964,6.25321042796032,269993
-75.5704036706555,6.2506741476827,269994
-75.6040884002346,6.22820362378026,269995
-75.574994280684,6.26326745601757,269996
-75.5819198051902,6.21461191427693,269997
-75.5661814886521,6.30150214457792,269998
-75.5954211367146,6.23047724217614,269999
-75.5850909152566,6.2119409759896,270000
-75.6097280503229,6.25368726850948,270001
-75.5730094389909,6.24952931914828,270003
-75.5919273403292,6.24508159069698,270004
-75.5592558021682,6.24096685019014,270005
-75.5745779509432,6.25752061713504,270006
-75.5626378386609,6.24364122761336,270007
-75.5573839344439,6.23947885575084,270008
-75.581745726854,6.2824320878972,270009
-75.5795598997737,6.21404569006886,270010
-75.5579879323522,6.30345520446157,270012
-75.5932054136937,6.21630597517909,270013
-75.5897815464206,6.1976995021347,270014
-75.5751449751595,6.24923438178828,270015
-75.5726456384063,6.25041682767382,270016
-75.5719104019119,6.28277268416559,270017
-75.5730099076189,6.27400928769164,270019
-75.5492148738506,6.29957575071032,270020
-75.5419351996993,6.29331522929388,270021
-75.5506849416733,6.24143028448203,270022
-75.6022544692425,6.23416323544055,270023
-75.5815391180949,6.28306085922463,270024
-75.5767123555837,6.24969143521296,270025
-75.585506116073,6.21686991519947,270026
-75.578467881285,6.27992562139522,270027
-75.5691562780407,6.2931448461654,270028
-75.5634742161631,6.24892303536966,270029
-75.5727901849172,6.25620173260328,270030
-75.5376989421687,6.29435974492105,270031
-75.5403942568913,6.15293815939942,270032
-75.602228166163,6.23141186030474,271034
-75.5699383768383,6.21044559268543,271035
-75.6036162549481,6.24258840436414,271036
-75.5660994978769,6.2446605441334,271038
-75.5791029912425,6.25165614181843,271039
-75.5654970620901,6.29635685207017,271040
-75.5593476157298,6.20397893878946,271041
-75.5743948116441,6.23192135118625,271042
-75.5782179853764,6.27672394491214,271044
-75.5642843857389,6.2758395932415,271045
-75.5772226666055,6.22865768257472,271046
-75.5731748713978,6.27329337021748,271047
-75.5597414411058,6.26358132247566,271048
-75.5790433641439,6.21120157196098,271049
-75.5629863427547,6.25406299370058,271050
-75.5572507475354,6.28459306492389,271051
-75.5723221605854,6.22783662839004,271052
-75.5731787494821,6.23846124851477,271053
-75.5666172476083,6.24324977716952,271054
-75.5487316550639,6.26196710496944,271055
-75.5860546025994,6.25851753595637,271056
-75.5622837378797,6.25339209733958,271057
-75.5872969148768,6.23246375086038,271058
-75.5885059836194,6.20094662680126,271059
-75.5720842251902,6.28213207403901,271060
-75.5913706748966,6.22581384356689,271061
-75.5579879323522,6.30345520446157,271062
-75.5591650879761,6.28344549174394,271063
-75.5766561080563,6.26747350077013,271064
-75.5464369273926,6.265578245931,271065
-75.5707604624551,6.24473808008117,271066
-75.566257029987,6.26949444673664,271067
-75.5438811027558,6.3020408114629,271069
-75.581745726854,6.2824320878972,271070
-75.575084010953,6.26412991523786,271071
-75.5837166962921,6.22435928919559,271072
-75.6023766473776,6.23595857394531,271073
-75.5686887656651,6.27577141473947,271074
-75.5456906863377,6.29217655109462,271075
-75.5994568840847,6.22454987950017,271076
-75.6022151774203,6.25084489644718,271077
-75.5704185705639,6.25862054084402,271078
-75.5616743463323,6.27136753395125,271079
-75.5759519973215,6.2398301961936,271080
-75.6190390069948,6.24911851629478,271081
-75.5957647780098,6.28258586513601,271082
-75.5603050576921,6.23842811524056,271083
-75.5743948116441,6.23192135118625,271084
-75.5643450096681,6.27550880246842,271085
-75.5731316464959,6.23043719828888,271086
-75.5741839866356,6.23362005946898,271087
-75.5786893933326,6.20656852069195,271088
-75.581438825688,6.29148766634279,271090
-75.5440519991447,6.26925681527828,271091
-75.5807613883376,6.28894062481288,271092
-75.5321347865102,6.23429860673534,271093
-75.5701908389127,6.23452407142359,271094
-75.5776364117311,6.23189687354805,271095
-75.593834152847,6.27201088341634,271097
-75.5691562780407,6.2931448461654,271098
-75.5962712934233,6.2313891950266,271099
-75.6368357935644,6.17605428425358,271100
-75.5536967390122,6.24289898148151,271101
-75.6188189178544,6.25517167674907,271102
-75.6448974128596,6.1744029659752,271103
-75.605237876962,6.27641673158271,271104
-75.5634729338289,6.25544808581103,271106
-75.5620124960267,6.2088015993616,271107
-75.6133030513367,6.23189408313333,271108
-75.5878442592698,6.20887352191941,271109
-75.5809872503478,6.25609577266677,271110
-75.575084010953,6.26412991523786,271111
-75.5532542985816,6.27707837154895,271112
-75.5774203242847,6.19401405010124,271113
-75.5562210253498,6.21918270902592,271114
-75.5827768465617,6.30514009018796,271115
-75.5831108375978,6.21260163532153,271116
-75.5831934188904,6.2960877617393,271117
-75.5542062698916,6.23846672025701,271118
-75.5709982804261,6.24782413260666,271119
-75.5868631736669,6.28828750318763,271120
-75.5781682774863,6.25105587888747,271122
-75.5819198051902,6.21461191427693,271123
-75.5872858932342,6.23246185282941,271124
-75.5632560662906,6.23933624793787,271125
-75.5736502269465,6.27547265851062,271126
-75.5537656584019,6.23917928108967,271128
-75.5738179896924,6.25873458500781,271129
-75.5998960278732,6.20274414368147,271130
-75.5569569255078,6.24301991164496,271131
-75.6059767332559,6.22416555365693,271132
-75.5625773092122,6.2436220615531,271133
-75.5750526843429,6.25132137633598,271134
-75.5700139152738,6.24012654353771,271135
-75.5582566612474,6.25190852079515,271136
-75.602993618463,6.21130552646885,271137
-75.5728047633999,6.27637039065602,271138
-75.5706034411987,6.25255483476641,271140
-75.5676039848489,6.28134740322581,271141
-75.5638145231679,6.30139203213752,271142
-75.5510902771369,6.30442104357379,271143
-75.5627954021279,6.19640865400842,271144
-75.5867230311641,6.24241932255746,271145
-75.5867230311641,6.24241932255746,271146
-75.5694214608806,6.22004576407918,271147
-75.5691754976474,6.22357887265827,271148
-75.6039189647687,6.25075346441751,271149
-75.5769363213883,6.19035059126005,271150
-75.5794613078165,6.25536769747044,271151
-75.5626378386609,6.24364122761336,271152
-75.5656622778913,6.20964200881799,271153
-75.5751511771127,6.24760483674545,271154
-75.6162374004802,6.25597644579695,271156
-75.5663372806056,6.24487218096264,271158
-75.5777990275409,6.1875064386332,271159
-75.6063331903779,6.24920003697109,271160
-75.5703848178781,6.2707333260419,271161
-75.5950381611885,6.21105119017556,271162
-75.5901677132726,6.23901742028627,271163
-75.5725397074022,6.20967124501559,271164
-75.6527095458566,6.1835069244726,271165
-75.5652066426097,6.24834878643751,271166
-75.5829877948791,6.25467120080142,271167
-75.5850112184235,6.21856140645793,271168
-75.5761923734051,6.21337153463292,271169
-75.5981451497953,6.23447983652976,271170
-75.5360643584464,6.2341144103964,271171
-75.5573075203184,6.23213564157609,271172
-75.5687473565163,6.25734684373755,271173
-75.5930888338735,6.28800641020559,271174
-75.5625773092122,6.2436220615531,271175
-75.5711946296104,6.22792731899874,271176
-75.5874900864826,6.23933585676423,271177
-75.5870781945917,6.20431824209487,271178
-75.5736502269465,6.27547265851062,271179
-75.617356641889,6.26011262249888,271180
-75.5603497835455,6.31077105050773,271181
-75.5890718401875,6.27772144634297,271182
-75.5546376538893,6.24763891961205,271183
-75.5621361083782,6.25472818781944,271184
-75.5732256649389,6.26305729597329,271185
-75.5795598997737,6.21404569006886,271186
-75.5564885132744,6.24784064522562,271187
-75.5927477821174,6.22869804456876,271188
-75.6297709350398,6.27344159787495,271189
-75.5604531544971,6.24598875291858,271190
-75.6036220273369,6.27679917417881,271191
-75.5769668955325,6.25545717072491,271192
-75.6031062393796,6.20588503261511,271193
-75.5761946383665,6.21367728331812,271194
-75.5822889230085,6.25020369468573,271195
-75.5813567431384,6.28434596792053,271197
-75.5557698666097,6.23540329554025,271198
-75.5872574122779,6.28500407790709,271199
-75.5678285957548,6.28190384302007,271201
-75.5837611744178,6.24544745221321,271202
-75.5799305368066,6.2735723906349,271204
-75.6044206665243,6.22573392307334,271205
-75.5766802816603,6.22534996739692,271206
-75.5473888307628,6.2976187025419,271207
-75.5760218319336,6.23984429785958,271208
-75.5797628451502,6.24780687182807,271209
-75.5641248440381,6.26683437973834,271210
-75.5629980130764,6.24963198762615,271211
-75.5528258642808,6.23778594303447,271212
-75.5785127127533,6.27368172844156,271213
-75.6015462905635,6.21075804767465,271214
-75.5778644413188,6.23965187453507,271215
-75.5833662602182,6.29349431575801,271216
-75.5706278387085,6.24468718368819,271217
-75.5952996222766,6.26947295993496,271218
-75.5813896927147,6.29491744182434,271219
-75.6029838376497,6.20593702417665,271220
-75.5469260781622,6.29675405633697,271221
-75.5782765203971,6.29044511850481,271222
-75.5557698666097,6.23540329554025,271224
-75.5515792030933,6.27499242406264,271225
-75.5456520404077,6.23722178570997,271226
-75.5701414489707,6.30039149813108,271228
-75.5929841312731,6.29161953049443,271229
-75.5769071307883,6.20574678547953,271231
-75.5464888623034,6.2427261064054,271232
-75.5871306344777,6.28672665463875,271234
-75.5773340737825,6.28668313031677,271235
-75.5593215410891,6.22668471459286,271236
-75.5303960836963,6.15917190934283,271237
-75.5755522237072,6.31040446155693,271238
-75.5774623397994,6.29291391039124,271239
-75.5433143384441,6.24888878495239,271240
-75.5919392068951,6.22277639722692,271241
-75.5427578260266,6.24019869942228,271242
-75.54883316422,6.23361365923784,271244
-75.5418024448597,6.30011004162339,271245
-75.5585819343709,6.30910134773631,271246
-75.5930791039475,6.27340984679822,271247
-75.5885428715816,6.2541248461593,271248
-75.539386757536,6.23369745407413,271249
-75.5666925369932,6.27947178058466,271250
-75.5552401141791,6.24976778111245,271251
-75.566138881786,6.24232991058358,271252
-75.5440034110766,6.2414714677152,271254
-75.5759588422637,6.22589919164963,271256
-75.5968132393665,6.26853691055817,271258
-75.5795017945995,6.23300509653655,271260
-75.604494249726,6.26842121438853,271261
-75.5735704585742,6.19915191765965,271262
-75.5788605120103,6.20396730142802,271263
-75.6011163981841,6.27810380171871,271264
-75.5591365375028,6.2089384485884,271265
-75.5797707447165,6.2396132213977,271266
-75.5498794358777,6.28623167299817,271267
-75.5483791361277,6.28175135151466,271268
-75.5972203684016,6.23365124441944,271269
-75.5771090267629,6.18981692827647,271271
-75.5728047633999,6.27637039065602,271272
-75.5434703569845,6.22674424763888,271273
-75.570533384356,6.27404340257481,271274
-75.591498884698,6.23155327063299,271275
-75.5976757183672,6.25884800391596,271276
-75.5728433196664,6.19697751500984,271277
-75.5745841551895,6.24610575654622,271278
-75.5731787494821,6.23846124851477,271279
-75.5784376164836,6.2132561253359,271280
-75.5891972295424,6.20686692874451,271281
-75.5677241334511,6.24497767762666,271282
-75.5924002736882,6.27249462532413,271283
-75.5678475116747,6.28773160182249,271284
-75.5486676830485,6.23873535229225,271285
-75.6026340860949,6.2190386809518,271286
-75.5659931530479,6.19599198168015,271287
-75.5637887642699,6.26230582634567,271288
-75.575952996629,6.23147589679646,271289
-75.5803952200384,6.21916139758087,271290
-75.6087048380157,6.27243611646216,271291
-75.6058107876399,6.22659808613516,271292
-75.5628940737896,6.26128434089206,271293
-75.5690492914729,6.23474611563401,271294
-75.563895196271,6.30755392701757,271295
-75.570338271442,6.28641691666067,271297
-75.5967033087023,6.23900124587483,271298
-75.5499015206552,6.26588139227559,271299
-75.5958298151811,6.27928328680514,271300
-75.5743985158488,6.23193473101677,271301
-75.5668039060174,6.24620971717787,271302
-75.5766330278392,6.20877851364758,271303
-75.6054841369309,6.2303544271453,271304
-75.6119508306372,6.26119455345581,271305
-75.5919273403292,6.24508159069698,271306
-75.5468767791782,6.23783016223582,271308
-75.570533384356,6.27404340257481,271309
-75.5734296109102,6.27632689624553,271310
-75.5695959119183,6.241135102393,271311
-75.5688010088813,6.23132574568613,271312
-75.5940422416107,6.22664741496478,271313
-75.5757838577342,6.21728118537435,271314
-75.5583812820511,6.25627073047791,271315
-75.5875664986667,6.20311023357658,271316
-75.5748938372652,6.24062125854556,271317
-75.5858730302354,6.25905291990961,271318
-75.5836613520485,6.27346532232728,271319
-75.5695233614306,6.29166193458783,271320
-75.5677970122782,6.25629083240077,271321
-75.594551893261,6.24995363080452,271322
-75.5720842251902,6.28213207403901,271323
-75.6039189647687,6.25075346441751,271324
-75.5718009634679,6.28084588999726,271326
-75.586066259047,6.20675261135087,271328
-75.5692174826057,6.27574971353517,271329
-75.6035654703588,6.22639122870906,271330
-75.5832641280971,6.24861949986714,271331
-75.5799968343667,6.30113235542531,271332
-75.5887769147166,6.24927959510238,271333
-75.5641133173906,6.2411782458841,271334
-75.5944862659301,6.27174713670103,271335
-75.5704500259023,6.23439017937726,271336
-75.6225598937431,6.25671231989322,271338
-75.574166763564,6.26108564391367,271339
-75.5579879323522,6.30345520446157,271340
-75.6216341452743,6.2794239825053,271341
-75.5733641080179,6.27629932386478,271342
-75.5792978215332,6.27977887253925,271343
-75.5725508131082,6.26526372359054,271344
-75.6261363586914,6.27749397142637,271345
-75.6134657269154,6.25903627489246,271346
-75.5444622976517,6.27769629194324,271347
-75.5445415949965,6.30398942048776,271348
-75.6233169880385,6.25105751225094,271349
-75.5585348347008,6.25155495139083,271350
-75.5715045294298,6.24504770741106,271352
-75.5786758646272,6.22475089740364,271353
-75.5747651476151,6.25762177653619,271354
-75.5699357357925,6.26487664211393,271355
-75.5723550685229,6.28047775446262,271356
-75.5948644477951,6.2746925912647,271357
-75.5795598997737,6.21404569006886,271358
-75.5609870333511,6.2524996140395,271359
-75.5555139208236,6.24100901599234,271360
-75.5622837378797,6.25339209733958,271362
-75.5725508131082,6.26526372359054,271363
-75.5737214531475,6.22892191537693,271364
-75.5638145231679,6.30139203213752,271365
-75.5490967762844,6.26684435979684,271366
-75.5603071380087,6.21729303063344,271367
-75.5907179539525,6.23838040204045,271368
-75.5694504242271,6.23687848824329,271369
-75.5692111521681,6.24204918772244,271370
-75.6362107841225,6.27776129848252,271372
-75.5695861352612,6.23892326081288,271373
-75.5832641280971,6.24861949986714,271374
-75.570390522909,6.28919423925627,271375
-75.5734296109102,6.27632689624553,271376
-75.6083659628031,6.23328159253271,271377
-75.5882538157059,6.24090651495501,271378
-75.5631473936423,6.26407866101059,271379
-75.5605989863965,6.24373731519283,271380
-75.5750526843429,6.25132137633598,271382
-75.5795598997737,6.21404569006886,271383
-75.5767570377629,6.26802505765381,271384
-75.5702585332423,6.19282842343301,271386
-75.5826026639635,6.19015615169488,271387
-75.5881619818238,6.2398574627414,271388
-75.6099479478184,6.22194253921556,271389
-75.5653954269593,6.30712685584784,271390
-75.5855193679781,6.2207923038966,271391
-75.5810905255973,6.2769602728555,271392
-75.5692174826057,6.27574971353517,271394
-75.569751289908,6.25955759224968,271395
-75.5753945904661,6.2399744031021,271396
-75.5870781945917,6.20431824209487,271397
-75.5856527335897,6.2168426072267,271398
-75.5721893860037,6.24922855465883,271399
-75.5746968132189,6.24612175609784,271400
-75.5874900864826,6.23933585676423,271402
-75.5915217783586,6.23229711944445,271403
-75.5415082839166,6.28942102760671,271404
